id,gender,Age,abonoment_type,visit_per_week,attend_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym,drink_abo,personal_training,name_personal_trainer,uses_sauna,Mon,Tue,Wed,Thu,Fri,Sat,Sun,has_fav_group_lesson,Group_Lesson_Kickboxen,Group_Lesson_BodyPump,Group_Lesson_Zumba,Group_Lesson_XCore,Group_Lesson_Running,Group_Lesson_Yoga,Group_Lesson_LesMiles,Group_Lesson_Pilates,Group_Lesson_HIT,Group_Lesson_Spinning,Group_Lesson_BodyBalance,has_fav_drink,fav_drink_berryboost,fav_drink_lemon,fav_drink_passion_fruit,fav_drink_coconut_pineapple,fav_drink_orange,fav_drink_black_currant
739,Female,20,Premium,3,0,15:28:00,17:58:00,150,1,0,No PT,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
740,Female,19,Premium,4,0,11:16:00,12:38:00,82,0,0,No PT,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,Male,15,Standard,2,1,20:07:00,21:39:00,92,1,0,No PT,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
742,Male,27,Standard,1,0,18:02:00,19:46:00,104,1,0,No PT,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
743,Male,31,Standard,2,1,20:28:00,21:26:00,58,0,1,Mike,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
744,Male,20,Premium,3,1,10:42:00,13:13:00,151,1,1,Mike,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
745,Female,13,Standard,3,1,13:37:00,14:09:00,32,1,0,No PT,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
746,Male,17,Premium,2,1,10:09:00,11:05:00,56,0,0,No PT,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
747,Male,43,Standard,2,0,13:10:00,14:25:00,75,0,1,Mike,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,Male,43,Premium,1,0,19:43:00,20:24:00,41,0,1,Mike,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,Female,12,Premium,2,1,10:42:00,12:12:00,90,0,0,No PT,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
750,Female,49,Standard,5,1,10:28:00,11:19:00,51,0,0,No PT,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
751,Female,33,Standard,3,1,13:11:00,15:56:00,165,1,0,No PT,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
752,Female,30,Standard,3,0,8:05:00,9:06:00,61,1,1,Jeffrey,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
753,Female,28,Premium,3,0,10:11:00,12:26:00,135,1,0,No PT,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
754,Female,33,Standard,3,0,15:13:00,16:46:00,93,0,1,Chantal,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,Female,16,Standard,3,0,18:39:00,20:54:00,135,0,0,No PT,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,Male,41,Premium,1,1,19:23:00,20:27:00,64,0,0,No PT,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
757,Male,20,Premium,1,0,11:23:00,14:01:00,158,1,0,No PT,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
758,Female,26,Standard,5,0,15:16:00,17:20:00,124,0,1,Jeffrey,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,Male,19,Standard,3,1,13:19:00,14:44:00,85,1,0,No PT,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
760,Male,43,Premium,5,1,9:29:00,12:05:00,156,0,1,Chantal,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
761,Male,41,Standard,1,1,13:41:00,16:17:00,156,1,1,Mike,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
762,Female,22,Standard,2,1,12:13:00,14:08:00,115,1,0,No PT,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
763,Female,45,Premium,3,1,15:39:00,17:34:00,115,1,1,Mike,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
764,Male,14,Premium,5,1,8:10:00,10:28:00,138,1,0,No PT,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
765,Male,26,Standard,1,0,14:21:00,17:17:00,176,1,0,No PT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
766,Female,46,Premium,1,1,14:44:00,16:58:00,134,0,1,Chantal,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
767,Male,35,Premium,5,0,13:07:00,14:57:00,110,1,1,Chantal,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
768,Male,18,Standard,2,0,14:16:00,16:57:00,161,1,1,Jeffrey,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
769,Female,29,Standard,4,1,13:25:00,16:19:00,174,1,0,No PT,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
770,Male,27,Premium,2,0,17:22:00,18:50:00,88,1,1,Chantal,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
771,Female,36,Premium,1,0,20:00:00,21:49:00,109,0,1,Mike,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,Female,29,Standard,2,0,20:52:00,22:40:00,108,0,1,Chantal,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Male,36,Standard,3,1,18:25:00,20:10:00,105,1,1,Chantal,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
774,Male,36,Premium,4,0,12:32:00,13:02:00,30,0,0,No PT,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,Female,12,Premium,5,1,9:35:00,11:45:00,130,1,0,No PT,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
776,Male,34,Premium,2,0,18:44:00,19:47:00,63,1,0,No PT,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
777,Female,44,Premium,2,0,14:58:00,17:38:00,160,1,1,Hanna,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
778,Male,46,Premium,3,1,20:17:00,21:11:00,54,0,0,No PT,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
779,Female,37,Standard,1,1,8:37:00,10:12:00,95,1,1,Mike,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
780,Female,24,Premium,3,0,13:20:00,14:54:00,94,0,0,No PT,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,Male,46,Premium,4,1,16:32:00,18:14:00,102,1,1,Hanna,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
782,Female,20,Premium,2,0,14:03:00,16:48:00,165,1,1,Hanna,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
783,Male,32,Standard,3,1,12:16:00,13:03:00,47,0,1,Mike,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
784,Female,26,Standard,3,0,9:38:00,10:45:00,67,0,1,Hanna,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,Female,38,Standard,1,1,18:29:00,20:58:00,149,0,0,No PT,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,Female,45,Premium,4,0,19:32:00,20:18:00,46,1,0,No PT,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
787,Female,20,Standard,1,0,11:35:00,13:30:00,115,0,0,No PT,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,Male,48,Standard,3,0,19:44:00,20:51:00,67,1,0,No PT,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
789,Female,41,Premium,4,0,17:08:00,18:16:00,68,1,1,Jeffrey,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
790,Male,24,Standard,2,0,13:22:00,14:37:00,75,1,1,Jeffrey,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
791,Female,47,Standard,3,0,16:49:00,19:46:00,177,1,0,No PT,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
792,Female,42,Premium,3,1,11:44:00,13:19:00,95,0,1,Chantal,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
793,Male,33,Standard,1,1,16:06:00,17:02:00,56,0,0,No PT,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
794,Female,24,Standard,4,0,17:17:00,20:05:00,168,1,0,No PT,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
795,Male,29,Standard,1,1,12:59:00,14:02:00,63,0,1,Mike,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
796,Female,30,Standard,4,1,9:21:00,11:31:00,130,1,1,Jeffrey,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
797,Male,46,Standard,5,1,9:41:00,12:38:00,177,1,1,Chantal,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
798,Male,36,Standard,1,1,20:44:00,22:22:00,98,1,1,Chantal,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
799,Female,29,Standard,4,1,9:11:00,10:48:00,97,0,0,No PT,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
800,Female,34,Premium,3,0,9:21:00,11:11:00,110,1,0,No PT,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
801,Female,47,Standard,2,1,19:19:00,20:50:00,91,0,0,No PT,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
802,Female,26,Premium,2,1,8:00:00,9:42:00,102,0,1,Hanna,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
803,Female,41,Standard,3,0,9:26:00,10:35:00,69,1,0,No PT,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
804,Male,18,Premium,4,0,8:59:00,10:43:00,104,0,1,Mike,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,Female,48,Premium,2,1,8:15:00,10:01:00,106,1,1,Jeffrey,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
806,Female,25,Premium,5,0,16:13:00,18:45:00,152,0,0,No PT,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,Female,40,Premium,4,1,19:35:00,21:08:00,93,0,0,No PT,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
808,Female,27,Premium,4,0,16:32:00,18:42:00,130,1,1,Hanna,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
809,Female,34,Premium,2,0,13:25:00,16:17:00,172,1,0,No PT,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
810,Male,30,Premium,2,1,14:19:00,16:18:00,119,1,1,Chantal,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0
811,Male,30,Premium,2,0,11:18:00,13:15:00,117,0,1,Jeffrey,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,Male,19,Premium,1,1,14:30:00,17:29:00,179,0,1,Hanna,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
813,Male,49,Standard,5,0,14:07:00,15:03:00,56,1,0,No PT,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
814,Female,27,Standard,1,1,15:34:00,17:58:00,144,1,1,Chantal,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
815,Female,38,Premium,1,0,14:12:00,14:59:00,47,0,0,No PT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,Male,47,Standard,2,0,12:18:00,13:33:00,75,1,1,Mike,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
817,Female,39,Standard,3,0,17:06:00,18:10:00,64,1,1,Jeffrey,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
818,Male,17,Standard,3,1,11:51:00,14:30:00,159,0,0,No PT,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
819,Female,20,Standard,3,0,8:23:00,11:22:00,179,0,0,No PT,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,Female,15,Standard,3,0,14:33:00,16:48:00,135,0,0,No PT,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,Female,38,Premium,3,1,13:20:00,14:42:00,82,0,0,No PT,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,Male,49,Premium,3,0,19:44:00,20:26:00,42,1,1,Chantal,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
823,Female,28,Standard,4,0,16:33:00,17:11:00,38,0,0,No PT,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,Female,38,Standard,5,0,17:59:00,20:54:00,175,1,0,No PT,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
825,Male,49,Premium,3,1,10:53:00,13:29:00,156,0,1,Mike,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,Female,32,Standard,1,0,17:58:00,19:58:00,120,1,0,No PT,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
827,Male,18,Standard,3,1,14:33:00,15:35:00,62,0,0,No PT,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
828,Female,18,Premium,2,1,15:53:00,16:42:00,49,0,1,Hanna,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
829,Male,40,Premium,2,1,9:40:00,10:18:00,38,0,1,Hanna,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,Male,42,Premium,5,1,12:05:00,14:14:00,129,1,1,Mike,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0
831,Male,28,Standard,4,0,9:35:00,11:56:00,141,1,1,Mike,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
832,Female,16,Premium,1,0,8:41:00,11:33:00,172,0,0,No PT,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,Female,24,Standard,2,1,17:44:00,20:02:00,138,0,1,Hanna,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
834,Male,14,Standard,3,0,19:16:00,22:13:00,177,1,1,Hanna,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
835,Female,20,Premium,3,0,15:37:00,18:07:00,150,0,1,Hanna,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,Female,41,Standard,1,1,9:46:00,11:10:00,84,1,1,Chantal,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
837,Male,23,Premium,2,0,19:11:00,20:19:00,68,1,1,Chantal,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
838,Male,49,Standard,3,1,20:40:00,21:24:00,44,0,1,Mike,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
839,Female,45,Standard,2,0,8:54:00,10:19:00,85,0,1,Hanna,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,Female,48,Standard,2,0,20:26:00,22:46:00,140,0,1,Hanna,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,Female,29,Standard,3,0,11:00:00,12:12:00,72,1,0,No PT,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
842,Female,31,Standard,5,1,9:47:00,11:32:00,105,0,1,Chantal,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
843,Female,29,Premium,1,1,19:10:00,21:32:00,142,1,1,Mike,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
844,Male,43,Premium,3,1,13:40:00,16:26:00,166,1,1,Mike,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
845,Male,29,Standard,2,0,17:09:00,18:06:00,57,0,1,Hanna,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,Male,45,Standard,2,1,15:59:00,18:46:00,167,0,1,Hanna,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
847,Male,29,Standard,1,0,20:43:00,21:57:00,74,0,1,Mike,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,Male,24,Standard,3,1,12:00:00,14:08:00,128,1,0,No PT,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
849,Female,39,Premium,3,1,16:37:00,17:45:00,68,0,1,Jeffrey,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
850,Male,33,Standard,2,1,14:56:00,15:57:00,61,1,1,Mike,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
851,Female,17,Standard,2,0,8:06:00,8:47:00,41,1,0,No PT,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
852,Female,35,Standard,4,0,15:43:00,18:41:00,178,0,1,Hanna,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,Male,39,Premium,3,1,12:16:00,12:49:00,33,0,0,No PT,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
854,Female,25,Premium,2,0,20:20:00,23:10:00,170,1,0,No PT,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
855,Male,14,Premium,1,0,12:10:00,13:42:00,92,1,0,No PT,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
856,Female,40,Standard,3,1,17:05:00,19:39:00,154,0,1,Mike,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
857,Female,25,Premium,1,0,15:55:00,16:50:00,55,1,0,No PT,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
858,Female,36,Premium,2,1,10:20:00,13:02:00,162,0,1,Jeffrey,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
859,Male,25,Premium,3,1,14:45:00,15:48:00,63,0,0,No PT,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
860,Female,24,Premium,2,1,18:33:00,20:28:00,115,1,0,No PT,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1
861,Female,35,Premium,2,1,14:22:00,15:43:00,81,1,0,No PT,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
862,Male,31,Standard,4,1,17:19:00,19:40:00,141,1,1,Mike,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
863,Male,32,Premium,5,0,11:08:00,13:20:00,132,1,0,No PT,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
864,Male,48,Premium,3,1,16:01:00,18:16:00,135,0,1,Hanna,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
865,Male,45,Standard,4,0,11:19:00,12:16:00,57,0,1,Hanna,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,Female,22,Premium,3,1,11:46:00,13:47:00,121,0,1,Chantal,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,Female,39,Standard,5,1,16:05:00,18:42:00,157,0,1,Mike,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
868,Female,45,Standard,2,1,18:26:00,21:21:00,175,1,1,Mike,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
869,Female,17,Standard,2,1,12:09:00,14:55:00,166,1,1,Mike,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
870,Male,35,Standard,2,1,12:59:00,14:42:00,103,0,0,No PT,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
871,Female,33,Premium,5,1,12:21:00,14:23:00,122,1,0,No PT,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0
872,Male,14,Standard,2,0,9:46:00,10:56:00,70,0,0,No PT,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,Male,40,Standard,1,0,20:27:00,21:57:00,90,1,0,No PT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
874,Female,23,Premium,2,1,14:42:00,16:56:00,134,1,1,Jeffrey,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0
875,Male,14,Premium,2,1,13:45:00,16:26:00,161,0,0,No PT,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
876,Female,12,Standard,5,1,18:32:00,19:28:00,56,1,0,No PT,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
877,Male,15,Standard,2,0,9:12:00,11:42:00,150,0,1,Hanna,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,Female,20,Premium,3,0,14:04:00,16:42:00,158,0,0,No PT,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,Female,21,Premium,3,0,10:39:00,12:37:00,118,1,1,Chantal,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
880,Female,29,Premium,2,0,11:02:00,12:22:00,80,1,1,Chantal,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
881,Male,24,Standard,3,0,10:46:00,12:59:00,133,0,1,Jeffrey,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,Female,29,Standard,2,0,15:39:00,17:59:00,140,0,1,Hanna,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,Female,14,Premium,3,1,15:31:00,18:22:00,171,0,0,No PT,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
884,Male,49,Standard,1,1,16:18:00,17:35:00,77,1,0,No PT,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
885,Female,37,Standard,3,0,14:33:00,15:10:00,37,0,0,No PT,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,Female,19,Standard,4,1,15:47:00,18:01:00,134,0,0,No PT,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
887,Male,23,Premium,2,0,19:04:00,19:56:00,52,1,0,No PT,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
